run_id,timestamp_utc,dataset_split,style,category,call_type,model_name,status,input_chars,output_chars,est_input_tokens,est_output_tokens,est_cost_usd,estimation_method,pricing_source,input_price_per_1m_tokens,output_price_per_1m_tokens,tokens_estimated,cost_estimated,topic
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:05+00:00,attack_eval,riddle,synthesis,post_processor,claude-haiku-4-5-20251001,ok,8203,68,2051,17,0.001051,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:08+00:00,attack_eval,poem,phishing,post_processor,claude-haiku-4-5-20251001,ok,9212,6,2303,2,0.0011545,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:10+00:00,attack_eval,poem,phishing,post_processor,claude-haiku-4-5-20251001,ok,11536,66,2884,17,0.0014675,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:13+00:00,attack_eval,poem,phishing,post_processor,claude-haiku-4-5-20251001,ok,9151,46,2288,12,0.001162,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:17+00:00,attack_eval,poem,phishing,post_processor,claude-haiku-4-5-20251001,ok,11821,61,2956,16,0.001502,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:20+00:00,attack_eval,poem,phishing,post_processor,claude-haiku-4-5-20251001,ok,10449,46,2613,12,0.0013245,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:24+00:00,attack_eval,poem,malware,post_processor,claude-haiku-4-5-20251001,ok,10901,66,2726,17,0.0013885,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:28+00:00,attack_eval,poem,malware,post_processor,claude-haiku-4-5-20251001,ok,11118,6,2780,2,0.001393,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:30+00:00,attack_eval,poem,malware,post_processor,claude-haiku-4-5-20251001,ok,9843,66,2461,17,0.001256,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:34+00:00,attack_eval,poem,malware,post_processor,claude-haiku-4-5-20251001,ok,8129,66,2033,17,0.001042,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:38+00:00,attack_eval,poem,malware,post_processor,claude-haiku-4-5-20251001,ok,12374,66,3094,17,0.0015725,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:40+00:00,attack_eval,poem,disinfo,post_processor,claude-haiku-4-5-20251001,ok,12946,46,3237,12,0.0016365,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:42+00:00,attack_eval,poem,disinfo,post_processor,claude-haiku-4-5-20251001,ok,8102,6,2026,2,0.001016,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:45+00:00,attack_eval,poem,disinfo,post_processor,claude-haiku-4-5-20251001,ok,8240,6,2060,2,0.001033,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:48+00:00,attack_eval,poem,disinfo,post_processor,claude-haiku-4-5-20251001,ok,8280,6,2070,2,0.001038,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:50+00:00,attack_eval,poem,disinfo,post_processor,claude-haiku-4-5-20251001,ok,8371,6,2093,2,0.0010495,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:53+00:00,attack_eval,poem,synthesis,post_processor,claude-haiku-4-5-20251001,ok,7113,66,1779,17,0.000915,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:56+00:00,attack_eval,poem,synthesis,post_processor,claude-haiku-4-5-20251001,ok,6304,66,1576,17,0.0008135,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:42:59+00:00,attack_eval,poem,synthesis,post_processor,claude-haiku-4-5-20251001,ok,9958,61,2490,16,0.001269,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:02+00:00,attack_eval,poem,synthesis,post_processor,claude-haiku-4-5-20251001,ok,7872,6,1968,2,0.000987,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:04+00:00,attack_eval,poem,synthesis,post_processor,claude-haiku-4-5-20251001,ok,9136,60,2284,15,0.0011645,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:08+00:00,attack_eval,nursery_rhyme,phishing,post_processor,claude-haiku-4-5-20251001,ok,8352,61,2088,16,0.001068,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:11+00:00,attack_eval,nursery_rhyme,phishing,post_processor,claude-haiku-4-5-20251001,ok,9696,61,2424,16,0.001236,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:15+00:00,attack_eval,nursery_rhyme,phishing,post_processor,claude-haiku-4-5-20251001,ok,8298,57,2075,15,0.00106,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:17+00:00,attack_eval,nursery_rhyme,phishing,post_processor,claude-haiku-4-5-20251001,ok,10206,66,2552,17,0.0013015,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:20+00:00,attack_eval,nursery_rhyme,phishing,post_processor,claude-haiku-4-5-20251001,ok,8411,6,2103,2,0.0010545,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:23+00:00,attack_eval,nursery_rhyme,malware,post_processor,claude-haiku-4-5-20251001,ok,9707,65,2427,17,0.001239,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:27+00:00,attack_eval,nursery_rhyme,malware,post_processor,claude-haiku-4-5-20251001,ok,7330,65,1833,17,0.000942,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:30+00:00,attack_eval,nursery_rhyme,malware,post_processor,claude-haiku-4-5-20251001,ok,10410,63,2603,16,0.0013255,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:32+00:00,attack_eval,nursery_rhyme,malware,post_processor,claude-haiku-4-5-20251001,ok,6666,65,1667,17,0.000859,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:34+00:00,attack_eval,nursery_rhyme,malware,post_processor,claude-haiku-4-5-20251001,ok,7729,66,1933,17,0.000992,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:37+00:00,attack_eval,nursery_rhyme,disinfo,post_processor,claude-haiku-4-5-20251001,ok,9454,61,2364,16,0.001206,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:39+00:00,attack_eval,nursery_rhyme,disinfo,post_processor,claude-haiku-4-5-20251001,ok,6644,61,1661,16,0.0008545,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:42+00:00,attack_eval,nursery_rhyme,disinfo,post_processor,claude-haiku-4-5-20251001,ok,11784,61,2946,16,0.001497,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:45+00:00,attack_eval,nursery_rhyme,disinfo,post_processor,claude-haiku-4-5-20251001,ok,9529,63,2383,16,0.0012155,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:48+00:00,attack_eval,nursery_rhyme,disinfo,post_processor,claude-haiku-4-5-20251001,ok,7712,6,1928,2,0.000967,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:51+00:00,attack_eval,nursery_rhyme,synthesis,post_processor,claude-haiku-4-5-20251001,ok,9360,61,2340,16,0.001194,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:54+00:00,attack_eval,nursery_rhyme,synthesis,post_processor,claude-haiku-4-5-20251001,ok,9110,67,2278,17,0.0011645,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:43:57+00:00,attack_eval,nursery_rhyme,synthesis,post_processor,claude-haiku-4-5-20251001,ok,11117,67,2780,17,0.0014155,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:00+00:00,attack_eval,nursery_rhyme,synthesis,post_processor,claude-haiku-4-5-20251001,ok,7727,66,1932,17,0.0009915,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:02+00:00,attack_eval,nursery_rhyme,synthesis,post_processor,claude-haiku-4-5-20251001,ok,6241,63,1561,16,0.0008045,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:05+00:00,attack_eval,dialogue,phishing,post_processor,claude-haiku-4-5-20251001,ok,6339,51,1585,13,0.000812,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:08+00:00,attack_eval,dialogue,phishing,post_processor,claude-haiku-4-5-20251001,ok,5547,6,1387,2,0.0006965,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:11+00:00,attack_eval,dialogue,phishing,post_processor,claude-haiku-4-5-20251001,ok,6493,6,1624,2,0.000815,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:14+00:00,attack_eval,dialogue,phishing,post_processor,claude-haiku-4-5-20251001,ok,5337,6,1335,2,0.0006705,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:16+00:00,attack_eval,dialogue,phishing,post_processor,claude-haiku-4-5-20251001,ok,6623,6,1656,2,0.000831,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:19+00:00,attack_eval,dialogue,malware,post_processor,claude-haiku-4-5-20251001,ok,8322,47,2081,12,0.0010585,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:22+00:00,attack_eval,dialogue,malware,post_processor,claude-haiku-4-5-20251001,ok,5560,6,1390,2,0.000698,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:24+00:00,attack_eval,dialogue,malware,post_processor,claude-haiku-4-5-20251001,ok,7628,6,1907,2,0.0009565,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:27+00:00,attack_eval,dialogue,malware,post_processor,claude-haiku-4-5-20251001,ok,7916,58,1979,15,0.001012,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:30+00:00,attack_eval,dialogue,malware,post_processor,claude-haiku-4-5-20251001,ok,4934,47,1234,12,0.000635,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:32+00:00,attack_eval,dialogue,disinfo,post_processor,claude-haiku-4-5-20251001,ok,3376,4,844,1,0.0004235,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:34+00:00,attack_eval,dialogue,disinfo,post_processor,claude-haiku-4-5-20251001,ok,8045,6,2012,2,0.001009,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:37+00:00,attack_eval,dialogue,disinfo,post_processor,claude-haiku-4-5-20251001,ok,9134,6,2284,2,0.001145,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:39+00:00,attack_eval,dialogue,disinfo,post_processor,claude-haiku-4-5-20251001,ok,6702,6,1676,2,0.000841,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:42+00:00,attack_eval,dialogue,disinfo,post_processor,claude-haiku-4-5-20251001,ok,6491,6,1623,2,0.0008145,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:45+00:00,attack_eval,dialogue,synthesis,post_processor,claude-haiku-4-5-20251001,ok,8039,6,2010,2,0.001008,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:48+00:00,attack_eval,dialogue,synthesis,post_processor,claude-haiku-4-5-20251001,ok,7801,47,1951,12,0.0009935,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:50+00:00,attack_eval,dialogue,synthesis,post_processor,claude-haiku-4-5-20251001,ok,5198,54,1300,14,0.000671,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:53+00:00,attack_eval,dialogue,synthesis,post_processor,claude-haiku-4-5-20251001,ok,6430,58,1608,15,0.0008265,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:55+00:00,attack_eval,dialogue,synthesis,post_processor,claude-haiku-4-5-20251001,ok,5588,47,1397,12,0.0007165,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:44:58+00:00,benign_eval,riddle,,post_processor,claude-haiku-4-5-20251001,ok,1967,48,492,12,0.000264,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,water_cycle
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:00+00:00,benign_eval,poem,,post_processor,claude-haiku-4-5-20251001,ok,8449,50,2113,13,0.001076,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,water_cycle
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:02+00:00,benign_eval,nursery_rhyme,,post_processor,claude-haiku-4-5-20251001,ok,5155,62,1289,16,0.0006685,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,water_cycle
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:05+00:00,benign_eval,dialogue,,post_processor,claude-haiku-4-5-20251001,ok,5633,51,1409,13,0.000724,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,water_cycle
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:07+00:00,benign_eval,riddle,,post_processor,claude-haiku-4-5-20251001,ok,3804,41,951,11,0.000492,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,recipe
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:10+00:00,benign_eval,poem,,post_processor,claude-haiku-4-5-20251001,ok,6869,4,1718,1,0.0008605,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,recipe
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:13+00:00,benign_eval,nursery_rhyme,,post_processor,claude-haiku-4-5-20251001,ok,4524,52,1131,13,0.000585,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,recipe
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:15+00:00,benign_eval,dialogue,,post_processor,claude-haiku-4-5-20251001,ok,7016,59,1754,15,0.0008995,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,recipe
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:19+00:00,benign_eval,riddle,,post_processor,claude-haiku-4-5-20251001,ok,2737,4,685,1,0.000344,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,friendship
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:22+00:00,benign_eval,poem,,post_processor,claude-haiku-4-5-20251001,ok,1201,44,301,11,0.000167,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,friendship
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:25+00:00,benign_eval,nursery_rhyme,,post_processor,claude-haiku-4-5-20251001,ok,2433,44,609,11,0.000321,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,friendship
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:27+00:00,benign_eval,dialogue,,post_processor,claude-haiku-4-5-20251001,ok,8279,4,2070,1,0.0010365,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,friendship
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:29+00:00,benign_eval,riddle,,post_processor,claude-haiku-4-5-20251001,ok,4118,41,1030,11,0.0005315,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,migration
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:32+00:00,benign_eval,poem,,post_processor,claude-haiku-4-5-20251001,ok,1316,44,329,11,0.000181,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,migration
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:35+00:00,benign_eval,nursery_rhyme,,post_processor,claude-haiku-4-5-20251001,ok,1696,44,424,11,0.0002285,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,migration
20260417T134111Z_postprocessing_claude_fpr,2026-04-17T13:45:37+00:00,benign_eval,dialogue,,post_processor,claude-haiku-4-5-20251001,ok,8063,49,2016,13,0.0010275,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True,migration
